Time,Disk-1,Disk-2,Disk-3,Disk-4,Disk-5,Disk-6,Disk-7,Disk-8,Disk-9,Disk-10,Disk-11,Disk-12,Disk-13,Disk-14,Disk-15,Disk-16,Disk-17,Disk-18,Disk-19,Disk-20,Total
7438,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
7439,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
7440,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
7441,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
7442,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
7443,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
7444,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
7445,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
7446,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
7447,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
7448,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
7449,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
7450,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
7451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7503,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7504,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7505,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7506,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7507,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7508,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7509,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7510,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
7511,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
7512,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
7513,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
7514,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
7515,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
7516,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
7517,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
7518,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
7519,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
7520,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
7521,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
7522,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
7523,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
7524,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
7525,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
7526,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
7527,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
7528,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
7529,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
7530,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
7531,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
7532,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
7533,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
7534,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
7535,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
7536,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
7537,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
7538,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
7539,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
7540,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
7541,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
7542,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
7543,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3
7544,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3
7545,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
7546,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
7547,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
7548,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
7549,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
7550,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7551,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7552,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7553,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
7554,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3
7555,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3
7556,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3
7557,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3
7558,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3
7559,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3
7560,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3
7561,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4
7562,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4
7563,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4
7564,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4
7565,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4
7566,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4
7567,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4
7568,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4
7569,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4
7570,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4
7571,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4
7572,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4
7573,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4
7574,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
7575,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
7576,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4
7577,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4
7578,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4
7579,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4
7580,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4
7581,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5
7582,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5
7583,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5
7584,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5
7585,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5
7586,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5
7587,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5
7588,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5
7589,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5
7590,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5
7591,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,7
7592,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,7
7593,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,6
7594,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,5
7595,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,5
7596,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,5
7597,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,5
7598,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,5
7599,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,5
7600,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,5
7601,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,4
7602,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,4
7603,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,4
7604,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,5
7605,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,5
7606,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,5
7607,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,5
7608,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,5
7609,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,5
7610,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,5
7611,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,5
7612,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,5
7613,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,5
7614,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,5
7615,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,5
7616,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4
7617,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4
7618,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4
7619,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4
7620,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5
7621,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4
7622,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4
7623,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4
7624,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5
7625,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5
7626,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5
7627,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5
7628,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5
7629,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,6
7630,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,6
7631,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
7632,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
7633,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
7634,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
7635,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
7636,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
7637,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
7638,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
7639,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
7640,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
7641,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
7642,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
7643,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
7644,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
7645,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
7646,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
7647,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
7648,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6
7649,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,7
7650,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,7
7651,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,7
7652,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,7
7653,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,8
7654,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,8
7655,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,8
7656,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,9
7657,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,9
7658,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,9
7659,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,9
7660,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,8
7661,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,9
7662,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,9
7663,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,9
7664,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,8
7665,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,8
7666,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,9
7667,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,9
7668,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,9
7669,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,9
7670,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,11
7671,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,11
7672,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,11
7673,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,11
7674,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,11
7675,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,11
7676,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,10
7677,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,9
7678,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,9
7679,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,9
7680,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,9
7681,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,10
7682,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,10
7683,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,10
7684,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,10
7685,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,10
7686,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,11
7687,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,11
7688,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,10
7689,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,9
7690,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,9
7691,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,9
7692,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,9
7693,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,9
7694,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,9
7695,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,9
7696,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,9
7697,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,9
7698,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,9
7699,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,9
7700,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,9
7701,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,8
7702,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,8
7703,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,8
7704,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,8
7705,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,8
7706,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,7
7707,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,7
7708,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,7
7709,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,6
7710,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4
7711,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4
7712,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4
7713,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4
7714,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4
7715,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4
7716,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,5
7717,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,5
7718,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,5
7719,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,5
7720,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,5
7721,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,4
7722,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,4
7723,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,4
7724,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,4
7725,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,4
7726,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3
7727,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3
7728,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3
7729,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3
7730,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,4
7731,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,4
7732,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,4
7733,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3
7734,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3
7735,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,3
7736,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3
7737,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3
7738,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3
7739,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3
7740,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3
7741,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,4
7742,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,4
7743,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,4
7744,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,4
7745,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,4
